"Country or Area","Year","Value","Value Footnotes"
"Sweden","1976","83055625703.0694",""
"Sweden","1975","77036029093.0109",""
"Sweden","1974","61354687570.3924",""
"Sweden","1973","55212602752.2726",""
"Sweden","1972","45499328069.8807",""
"Sweden","1971","38633020542.734",""
"Sweden","1970","35404198561.8186",""
"Sweden","1969","31649203885.888",""
"Sweden","1968","29143383490.5896",""
"Sweden","1967","27463409201.8822",""
"Sweden","1966","25302033132.3312",""
"Sweden","1965","23260320646.2745",""
"Sweden","1964","21137242560.8543",""
"Sweden","1963","18954132365.5148",""
"Sweden","1962","17511477311.4463",""
"Sweden","1961","16147160122.7882",""
"Sweden","1960","14842870293.4207",""
"Switzerland","2011","635650112359.551",""
"Switzerland","2010","529394883629.808",""
"Switzerland","2009","492261743767.346",""
"Switzerland","2008","503215464683.452",""
"Switzerland","2007","434116631636.912",""
"Switzerland","2006","391233703828.24",""
"Switzerland","2005","372475755389.582",""
"Switzerland","2004","362990618832.328",""
"Switzerland","2003","325039777288.186",""
"Switzerland","2002","278620794936.481",""
"Switzerland","2001","254989746186.893",""
"Switzerland","2000","249918732454.998",""
"Switzerland","1999","268211560893.356",""
"Switzerland","1998","272632435331.77",""
"Switzerland","1997","264584062461.931",""
"Switzerland","1996","304751566124.595",""
"Switzerland","1995","315939881871.459",""
"Switzerland","1994","270221089418.001",""
"Switzerland","1993","244089818241.743",""
"Switzerland","1992","250982186821.931",""
"Switzerland","1991","241001802286.611",""
"Switzerland","1990","238212677230.78",""
"Switzerland","1989","186532150378.385",""
"Switzerland","1988","193196187848.698",""
"Switzerland","1987","178582145126.073",""
"Switzerland","1986","142597555517.816",""
"Switzerland","1985","99475324411.7048",""
"Switzerland","1984","98108414761.4589",""
"Switzerland","1983","102750565265.114",""
"Switzerland","1982","103117171972.122",""
"Switzerland","1981","100608729753.08",""
"Switzerland","1980","109852647178.493",""
"Switzerland","1969","20524886616.4789",""
"Switzerland","1968","18942729779.1",""
"Switzerland","1967","17740013179.26",""
"Switzerland","1966","16480058704.8531",""
"Switzerland","1965","15346741669.7575",""
"Switzerland","1964","14480556571.5476",""
"Switzerland","1963","13063643795.7884",""
"Switzerland","1962","11879982758.5619",""
"Switzerland","1961","10712712465.0522",""
"Switzerland","1960","9522746719.21614",""
"Syrian Arab Republic","2010","59147033451.8526",""
"Syrian Arab Republic","2009","53934534350.5069",""
"Syrian Arab Republic","2008","52581913978.4946",""
"Syrian Arab Republic","2007","40405006007.2086",""
"Syrian Arab Republic","2006","33332844574.7801",""
"Syrian Arab Republic","2005","28858965517.2414",""
"Syrian Arab Republic","2004","25086930693.0693",""
"Syrian Arab Republic","2003","21828144686.0394",""
"Syrian Arab Republic","2002","21582248881.6592",""
"Syrian Arab Republic","2001","21099833783.503",""
"Syrian Arab Republic","2000","19325894913.1254",""
"Syrian Arab Republic","1999","15873875968.9922",""
"Syrian Arab Republic","1998","15200846139.0769",""
"Syrian Arab Republic","1997","14505233969.8054",""
"Syrian Arab Republic","1996","13789560878.2435",""
"Syrian Arab Republic","1995","11396706586.8263",""
"Syrian Arab Republic","1994","10122020000",""
"Syrian Arab Republic","1993","13695962017.1807",""
"Syrian Arab Republic","1992","13253565901.0698",""
"Syrian Arab Republic","1991","12981833333.3333",""
"Syrian Arab Republic","1990","12308624283.9787",""
"Syrian Arab Republic","1989","9853396224.91123",""
"Syrian Arab Republic","1988","10577042354.0589",""
"Syrian Arab Republic","1987","11356215714.3514",""
"Syrian Arab Republic","1986","13293209274.2119",""
"Syrian Arab Republic","1985","16403544516.9197",""
"Syrian Arab Republic","1984","17503082976.9152",""
"Syrian Arab Republic","1983","17589184545.6568",""
"Syrian Arab Republic","1982","16298905403.3054",""
"Syrian Arab Republic","1981","15518199245.3643",""
"Syrian Arab Republic","1980","13062421027.934",""
"Syrian Arab Republic","1979","9929682189.10886",""
"Syrian Arab Republic","1978","9275203108.85105",""
"Syrian Arab Republic","1977","7696011370.7877",""
"Syrian Arab Republic","1976","7633528922.27343",""
"Syrian Arab Republic","1975","6826980767.77203",""
"Syrian Arab Republic","1974","5159557171.37958",""
"Syrian Arab Republic","1973","3239488091.65961",""
"Syrian Arab Republic","1972","3059682165.01819",""
"Syrian Arab Republic","1971","2589851697.78909",""
"Syrian Arab Republic","1970","2140383710.00885",""
"Syrian Arab Republic","1969","2245011583.18701",""
"Syrian Arab Republic","1968","1753746376.72454",""
"Syrian Arab Republic","1967","1580229793.0464",""
"Syrian Arab Republic","1966","1342287560.10485",""
"Syrian Arab Republic","1965","1472036544.33834",""
"Syrian Arab Republic","1964","1339494289.3772",""
"Syrian Arab Republic","1963","1200447417.83731",""
"Syrian Arab Republic","1962","1110565862.45336",""
"Syrian Arab Republic","1961","945244981.03812",""
"Syrian Arab Republic","1960","857704420.513311",""
"Tajikistan","2011","6522200290.65354",""
"Tajikistan","2010","5641741963.47692",""
"Tajikistan","2009","4978154343.78545",""
"Tajikistan","2008","5161336170.46084",""
"Tajikistan","2007","3719497371.09659",""
"Tajikistan","2006","2830236053.84429",""
"Tajikistan","2005","2312319579.02843",""
"Tajikistan","2004","2076148710.31813",""
"Tajikistan","2003","1554125542.56223",""
"Tajikistan","2002","1221113794.72523",""
"Tajikistan","2001","1080774005.56446",""
"Tajikistan","2000","860550294.273467",""
"Tajikistan","1999","1086567367.91081",""
"Tajikistan","1998","1320126664.94978",""
"Tajikistan","1997","921843115.774498",""
"Tajikistan","1996","1043893062.60575",""
"Tajikistan","1995","1231523105.36089",""
"Tajikistan","1994","1346074460.78303",""
"Tajikistan","1993","1646693875.00394",""
"Tajikistan","1992","1909246640.80838",""
"Tajikistan","1991","2535545389.35646",""
"Tajikistan","1990","2629395066.27017",""
"Tanzania","2011","23705302063.4924",""
"Tanzania","2010","22915004297.2183",""
"Tanzania","2009","21368165399.612",""
"Tanzania","2008","20715086118.9065",""
"Tanzania","2007","16825547176.0324",""
"Tanzania","2006","14331231238.9296",""
"Tanzania","2005","14141916592.3846",""
"Tanzania","2004","12825801916.6063",""
"Tanzania","2003","11659129814.7433",""
"Tanzania","2002","10805600068.704",""
"Tanzania","2001","10383560997.7807",""
"Tanzania","2000","10185786170.7327",""
"Tanzania","1999","9697835544.33643",""
"Tanzania","1998","9345191090.9173",""
"Tanzania","1997","7683883940.27145",""
"Tanzania","1996","6496158706.98662",""
"Tanzania","1995","5255236879.18318",""
"Tanzania","1994","4510845976.86805",""
"Tanzania","1993","4257702335.04202",""
"Tanzania","1992","4601414688.3908",""
"Tanzania","1991","4956597377.66083",""
"Tanzania","1990","4258741084.8153",""
"Tanzania","1989","4420165053.36378",""
"Tanzania","1988","5100405823.88112",""
"Thailand","2011","345649290736.725",""
"Thailand","2010","318907879752.084",""
"Thailand","2009","263505029603.952",""
"Thailand","2008","272577816170.884",""
"Thailand","2007","246977009038.813",""
"Thailand","2006","207088920189.904",""
"Thailand","2005","176351815950.372",""
"Thailand","2004","161339790594.627",""
"Thailand","2003","142640079033.312",""
"Thailand","2002","126876918690.024",""
"Thailand","2001","115536405150.354",""
"Thailand","2000","122725247705.559",""
"Thailand","1999","122629741697.716",""
"Thailand","1998","111859654863.989",""
"Thailand","1997","150891449495.045",""
"Thailand","1996","181947631899.938",""
"Thailand","1995","168018557307.614",""
"Thailand","1994","144308067331.745",""
"Thailand","1993","125010690988.821",""
"Thailand","1992","111452745856.776",""
"Thailand","1991","98234713406.7918",""
"Thailand","1990","85343189319.6575",""
"Thailand","1989","72250747142.1734",""
"Thailand","1988","61667254411.4637",""
"Thailand","1987","50535445680.8992",""
"Thailand","1986","43096774495.7122",""
"Thailand","1985","38900711298.0461",""
"Thailand","1984","41797647302.1639",""
"Thailand","1983","40042798314.056",""
"Thailand","1982","36589772335.2838",""
"Thailand","1981","34846038519.3952",""
"Thailand","1980","32353514503.3674",""
"Thailand","1979","27371650354.6262",""
"Thailand","1978","24006567107.2761",""
"Thailand","1977","19779312336.8969",""
"Thailand","1976","16985208711.5172",""
"Thailand","1975","14882770239.7075",""
"Thailand","1974","13702998650.3755",""
"Thailand","1973","10838593715.8746",""
"Thailand","1972","8177872958.55116",""
"Thailand","1971","7375000024.96995",""
"Thailand","1970","7086538430.17724",""
"Thailand","1969","6695336559.7804",""
"Thailand","1968","6081009421.90366",""
"Thailand","1967","5638461434.63262",""
"Thailand","1966","5279230813.43612",""
"Thailand","1965","4388937645.05284",""
"Thailand","1964","3889130443.89898",""
"Thailand","1963","3540403471.05671",""
"Thailand","1962","3308912929.93057",""
"Thailand","1961","3034037870.23638",""
"Thailand","1960","2760750919.89028",""
"Timor-Leste","2011","1054000000",""
"Timor-Leste","2010","875100000",""
"Timor-Leste","2009","788100000",""
"Timor-Leste","2008","665000000",""
"Timor-Leste","2007","525100000",""
"Timor-Leste","2006","445300000",""
"Timor-Leste","2005","454200000",""
"Timor-Leste","2004","309300000",""
"Timor-Leste","2003","297800000",""
"Timor-Leste","2002","284100000",""
"Timor-Leste","2001","277300000",""
"Timor-Leste","2000","316200000",""
"Togo","2011","3594513924.54779",""
"Togo","2010","3176118222.46423",""
"Togo","2009","3156082168.29956",""
"Togo","2008","3163383040.41635",""
"Togo","2007","2523461504.25176",""
"Togo","2006","2202809610.79457",""
"Togo","2005","2115154592.61257",""
"Togo","2004","1937074608.57375",""
"Togo","2003","1673691258.38788",""
"Togo","2002","1474630164.29111",""
"Togo","2001","1332326312.75996",""
"Togo","2000","1294243542.77752",""
"Togo","1999","1576092231.45135",""
"Togo","1998","1587350761.33089",""
"Togo","1997","1498949402.09504",""
"Togo","1996","1465311925.4739",""
"Togo","1995","1309378704.22882",""
"Togo","1994","982632621.161695",""
"Togo","1993","1233508156.38776",""
"Togo","1992","1692964166.21823",""
"Togo","1991","1602293605.39122",""
"Togo","1990","1628432255.14736",""
"Togo","1989","1352955224.89673",""
"Togo","1988","1378853112.87779",""
"Togo","1987","1249084963.59442",""
"Togo","1986","1060929847.8048",""
"Togo","1985","762364796.96174",""
"Togo","1984","718143550.037717",""
"Togo","1983","765738537.968256",""
"Togo","1982","821617676.768927",""
"Togo","1981","962352274.460981",""
"Togo","1980","1136299083.18169",""
"Togo","1979","891782609.098337",""
"Togo","1978","824321926.427613",""
"Togo","1977","777465722.243589",""
"Togo","1976","619298688.584524",""
"Togo","1975","617301197.567893",""
"Togo","1974","560914755.592516",""
"Togo","1973","406825246.059866",""
"Togo","1972","335434863.534098",""
"Togo","1971","284703816.468244",""
"Togo","1970","252781422.86557",""
"Togo","1969","267990796.080091",""
"Togo","1968","242654497.964957",""
"Togo","1967","230906662.138431",""
"Togo","1966","215107826.126137",""
"Togo","1965","185940578.328574",""
"Togo","1964","166135763.12716",""
"Togo","1963","143283123.446193",""
"Togo","1962","132262679.103656",""
"Togo","1961","126420591.467718",""
"Togo","1960","121151181.819555",""
"Tonga","2011","435589199.584325",""
"Tonga","2010","357482867.859183",""
"Tonga","2009","317974679.645275",""
"Tonga","2008","348011965.56994",""
"Tonga","2007","305069407.505754",""
"Tonga","2006","294944991.472798",""
"Tonga","2005","259662952.070404",""
"Tonga","2004","238546865.489957",""
"Tonga","2003","207477124.183007",""
"Tonga","2002","180845025.510204",""
"Tonga","2001","165534469.768318",""
"Tonga","2000","188623258.458914",""
"Tonga","1999","194669501.594647",""
"Tonga","1998","188686997.319035",""
"Tonga","1997","212155124.65374",""
"Tonga","1996","219583570.094975",""
"Tonga","1995","202547013.927138",""
"Tonga","1994","193775943.038933",""
"Tonga","1993","138489884.393064",""
"Tonga","1992","137066290.550071",""
"Tonga","1991","132201141.446861",""
"Tonga","1990","113563821.577404",""
"Tonga","1989","106344854.986095",""
"Tonga","1988","106657267.367342",""
"Tonga","1987","81667133.4546982",""
"Tonga","1986","68195855.6149733",""
"Tonga","1985","60058663.3144773",""
"Tonga","1984","64248354.5414656",""
"Tonga","1983","60863963.963964",""
"Tonga","1982","62068161.0711025",""
"Tonga","1981","62242013.3302689",""
"Tonga","1980","53260077.4311091",""
"Tonga","1979","44667002.0120724",""
"Tonga","1978","41567471.6721987",""
"Tonga","1977","34139376.8019516",""
"Tonga","1976","30036429.1824514",""
"Tonga","1975","32506767.9015578",""
"Trinidad and Tobago","2011","22483115868.4272",""
"Trinidad and Tobago","2010","20945274102.0794",""
"Trinidad and Tobago","2009","19740432084.0675",""
"Trinidad and Tobago","2008","28017710148.1706",""
"Trinidad and Tobago","2007","21735387008.2052",""
"Trinidad and Tobago","2006","18460921205.5597",""
"Trinidad and Tobago","2005","16088526685.8421",""
"Trinidad and Tobago","2004","12884712295.9948",""
"Trinidad and Tobago","2003","11235960523.0869",""
"Trinidad and Tobago","2002","9008273516.35786",""
"Trinidad and Tobago","2001","8824873155.62584",""
"Trinidad and Tobago","2000","8154315708.34827",""
"Trinidad and Tobago","1999","6808976088.59679",""
"Trinidad and Tobago","1998","6043710211.42719",""
"Trinidad and Tobago","1997","5737751324.18032",""
"Trinidad and Tobago","1996","5759537847.67465",""
"Trinidad and Tobago","1995","5329214154.85283",""
"Trinidad and Tobago","1994","4947205981.57637",""
"Trinidad and Tobago","1993","4584646145.07445",""
"Trinidad and Tobago","1992","5532117353.41177",""
"Trinidad and Tobago","1991","5362823408.94118",""
"Trinidad and Tobago","1990","5068070430.11765",""
"Trinidad and Tobago","1989","4323035497.41177",""
"Trinidad and Tobago","1988","4496806454.11382",""
"Trinidad and Tobago","1987","4797750171.54142",""
"Trinidad and Tobago","1986","4794361300.34053",""
"Trinidad and Tobago","1985","7375999751.95303",""
"Trinidad and Tobago","1984","7756166518.4643",""
"Trinidad and Tobago","1983","7799749663.39913",""
"Trinidad and Tobago","1982","7989791255.84755",""
"Trinidad and Tobago","1981","6849166234.50525",""
"Trinidad and Tobago","1980","6235874738.87527",""
"Trinidad and Tobago","1979","4602416457.1164",""
"Trinidad and Tobago","1978","3562333298.44559",""
"Trinidad and Tobago","1977","3138666541.94726",""
"Trinidad and Tobago","1976","2500420783.85133",""
"Trinidad and Tobago","1975","2442667522.67775",""
"Trinidad and Tobago","1974","2042002020.01944",""
"Trinidad and Tobago","1973","1308786082.34405",""
"Trinidad and Tobago","1972","1083392323.5341",""
"Trinidad and Tobago","1971","896763389.095539",""
"Trinidad and Tobago","1970","821849984",""
"Trinidad and Tobago","1969","779200000",""
"Trinidad and Tobago","1968","758899968",""
"Trinidad and Tobago","1967","761981451.279266",""
"Trinidad and Tobago","1966","723739866.336803",""
"Trinidad and Tobago","1965","736573167.415826",""
"Trinidad and Tobago","1964","711897538.746389",""
"Trinidad and Tobago","1963","678239308.674915",""
"Trinidad and Tobago","1962","619322827.419811",""
"Trinidad and Tobago","1961","584964599.107683",""
"Trinidad and Tobago","1960","535673224.327904",""
"Tunisia","2011","45863804799.5076",""
"Tunisia","2010","44238228307.9503",""
"Tunisia","2009","43522032141.0057",""
"Tunisia","2008","44879798717.6366",""
"Tunisia","2007","38933879781.4208",""
"Tunisia","2006","34377235161.5327",""
"Tunisia","2005","32282960678.4888",""
"Tunisia","2004","31183059012.4448",""
"Tunisia","2003","27453084982.5378",""
"Tunisia","2002","23141616604.5242",""
"Tunisia","2001","22066031834.2948",""
"Tunisia","2000","21473261837.0176",""
"Tunisia","1999","22943685719.103",""
"Tunisia","1998","21803372266.6198",""
"Tunisia","1997","20746360430.4187",""
"Tunisia","1996","19587322786.1105",""
"Tunisia","1995","18030876599.3444",""
"Tunisia","1994","15632463424.2784",""
"Tunisia","1993","14608946896.483",""
"Tunisia","1992","15497286295.7938",""
"Tunisia","1991","13074782608.6957",""
"Tunisia","1990","12290568181.8182",""
"Tunisia","1989","10101862385.7077",""
"Tunisia","1988","10096292842.1543",""
"Tunisia","1987","9696739314.07332",""
"Tunisia","1986","9017795297.4069",""
"Tunisia","1985","8410185739.96405",""
"Tunisia","1984","8254573072.61563",""
"Tunisia","1983","8350545840.2699",""
"Tunisia","1982","8133538742.82619",""
"Tunisia","1981","8428513568.24625",""
"Tunisia","1980","8743054698.11088",""
"Tunisia","1979","7188899276.68159",""
"Tunisia","1978","5968474421.51044",""
"Tunisia","1977","5109919571.04558",""
"Tunisia","1976","4508139372.17221",""
"Tunisia","1975","4328933303.50262",""
"Tunisia","1974","3545852328.69808",""
"Tunisia","1973","2730787476.28084",""
"Tunisia","1972","2237570218.83122",""
"Tunisia","1971","1685152604.60491",""
"Tunisia","1970","1439238095.2381",""
"Tunisia","1969","1289904761.90476",""
"Tunisia","1968","1214666666.66667",""
"Tunisia","1967","1085714285.71429",""
"Tunisia","1966","1040952380.95238",""
"Tunisia","1965","991047619.047619",""
"Tunisia","1964","1025866811.34006",""
"Tunisia","1963","1026737632.05627",""
"Tunisia","1962","880027760.809103",""
"Tunisia","1961","866155455.614084",""
"Turkey","2011","773091360339.815",""
"Turkey","2010","731144392556.339",""
"Turkey","2009","614553921823.292",""
"Turkey","2008","730337495197.849",""
"Turkey","2007","647155131629.442",""
"Turkey","2006","530900094504.725",""
"Turkey","2005","482979839237.868",""
"Turkey","2004","392166274991.231",""
"Turkey","2003","303005302818.309",""
"Turkey","2002","232534560774.947",""
"Turkey","2001","196005288838.12",""
"Turkey","2000","266567531989.763",""
"Turkey","1999","249751470869.15",""
"Turkey","1998","269287100115.075",""
"Turkey","1997","189834649111.257",""
"Turkey","1996","181475555282.555",""
"Turkey","1995","169485941048.035",""
"Turkey","1994","130690172297.297",""
"Turkey","1993","180422294772.264",""
"Turkey","1992","159095003188.105",""
"Turkey","1991","151041248184.246",""
"Turkey","1990","150676291094.21",""
"Turkey","1989","107143348667.094",""
"Turkey","1988","90852814004.9917",""
"Turkey","1987","87172789528.3316",""
"Turkey","1986","75728009962.7878",""
"Turkey","1985","67234948264.5987",""
"Turkey","1984","59989909457.8379",""
"Turkey","1983","61678280115.4987",""
"Turkey","1982","64546332580.7583",""
"Turkey","1981","71040020140.4436",""
"Turkey","1980","68789289565.7434",""
"Turkey","1979","89394085658.2038",""
"Turkey","1978","65147022485.7919",""
"Turkey","1977","58676813687.3681",""
"Turkey","1976","51280134554.2889",""
"Turkey","1975","44633707242.7642",""
"Turkey","1974","35599913836.4328",""
"Turkey","1973","25724381625.4417",""
"Turkey","1972","20431095406.3604",""
"Turkey","1971","16256619963.7997",""
"Turkey","1970","17086956521.7391",""
"Turkey","1969","19466666666.6667",""
"Turkey","1968","17500000000",""
"Turkey","1967","15664673413.0634",""
"Turkey","1966","14119135234.5907",""
"Turkey","1965","11945722171.1131",""
"Turkey","1964","11172953081.8767",""
"Turkey","1963","10351885924.563",""
"Turkey","1962","8919043238.27047",""
"Turkey","1961","8017479300.82797",""
"Turkey","1960","13995124535.3392",""
"Turkmenistan","2011","24107017543.8597",""
"Turkmenistan","2010","20000701754.386",""
"Turkmenistan","2009","18650526315.7895",""
"Turkmenistan","2008","19271523178.8079",""
"Turkmenistan","2007","12664165103.1895",""
"Turkmenistan","2006","10277598152.4249",""
"Turkmenistan","2005","8104355716.8784",""
"Turkmenistan","2004","6838351088.46688",""
"Turkmenistan","2003","5977440582.80171",""
"Turkmenistan","2002","4462028988.72949",""
"Turkmenistan","2001","3534771968.51189",""
"Turkmenistan","2000","2904662604.82053",""
"Turkmenistan","1999","2450686659.778",""
"Turkmenistan","1998","2605688065.08338",""
"Turkmenistan","1997","2450084970.24741",""
"Turkmenistan","1996","2379281767.9558",""
"Turkmenistan","1995","2482228439.71407",""
"Turkmenistan","1994","2561118608.35516",""
"Turkmenistan","1993","3179225948.58114",""
"Turkmenistan","1992","3200539816.0601",""
"Turkmenistan","1991","3197224007.42472",""
"Turkmenistan","1990","3232066836.53467",""
"Turkmenistan","1989","3049945191.0726",""
"Turkmenistan","1988","2988678840.80541",""
"Turkmenistan","1987","2368660560.8757",""
"Tuvalu","2011","35784426.8317149",""
"Tuvalu","2010","31351969.2185117",""
"Tuvalu","2009","26118669.1481409",""
"Tuvalu","2008","29063878.4757992",""
"Tuvalu","2007","26980288.6627269",""
"Tuvalu","2006","22589548.0357185",""
"Tuvalu","2005","22186782.4723426",""
"Tuvalu","2004","21971645.5752058",""
"Tuvalu","2003","18628144.5627377",""
"Tuvalu","2002","14935814.458895",""
"Tuvalu","2001","13660401.0721808",""
"Tuvalu","2000","13940067.4077395",""
"Tuvalu","1999","13686699.5709539",""
"Tuvalu","1998","12757405.7922913",""
"Tuvalu","1997","12701093.9749737",""
"Tuvalu","1996","12335200.1648586",""
"Tuvalu","1995","11025679.5147634",""
"Tuvalu","1994","10887216.9090252",""
"Tuvalu","1993","9631024.91567838",""
"Tuvalu","1992","9742603.63358628",""
"Tuvalu","1991","9365488.11527636",""
"Tuvalu","1990","8824746.23813152",""
"Uganda","2011","16809623488.8412",""
"Uganda","2010","17197398886.6447",""
"Uganda","2009","15803499656.8617",""
"Uganda","2008","14440830267.2498",""
"Uganda","2007","11916019462.5071",""
"Uganda","2006","9977209198.94292",""
"Uganda","2005","9237336678.03046",""
"Uganda","2004","7940362663.20133",""
"Uganda","2003","6336696288.99936",""
"Uganda","2002","6178563467.08768",""
"Uganda","2001","5840503702.93999",""
"Uganda","2000","6193246632.3273",""
"Uganda","1999","5998563257.94659",""
"Uganda","1998","6584815846.52754",""
"Uganda","1997","6269333313.17108",""
"Uganda","1996","6044585326.938",""
"Uganda","1995","5755818793.1142",""
"Uganda","1994","3990430537.18124",""
"Uganda","1993","3220439178.15143",""
"Uganda","1992","2857457785.70851",""
"Uganda","1991","3321729207.85836",""
"Uganda","1990","4304399516.07682",""
"Uganda","1989","5276480932.64279",""
"Uganda","1988","6508931651.38919",""
"Uganda","1987","6269521859.2199",""
"Uganda","1986","3923244143.11761",""
"Uganda","1985","3519695202.59337",""
"Uganda","1984","3615647464.04403",""
"Uganda","1983","2240333333.33333",""
"Uganda","1982","2177500000",""
"Uganda","1981","1337300000",""
"Uganda","1980","1244610000",""
"Uganda","1979","2139025000",""
"Uganda","1978","2420260869.56522",""
"Uganda","1977","2936470588.23529",""
"Uganda","1976","2447300000",""
"Uganda","1975","2359555555.55556",""
"Uganda","1974","2098945009.99877",""
"Uganda","1973","1701817912.2561",""
"Uganda","1972","1490970306.72707",""
"Uganda","1971","1417191702.14533",""
"Uganda","1970","1259554849.768",""
"Uganda","1969","1168556666.77932",""
"Uganda","1968","1037379286.07101",""
"Uganda","1967","967240686.567426",""
"Uganda","1966","925381522.392631",""
"Uganda","1965","884502338.650021",""
"Uganda","1964","589247477.588738",""
"Uganda","1963","516315650.872311",""
"Uganda","1962","449158317.275995",""
"Uganda","1961","441667041.01569",""
"Uganda","1960","423145688.927809",""
"Ukraine","2011","165245009991.24",""
"Ukraine","2010","136418622767.355",""
"Ukraine","2009","117227769791.56",""
"Ukraine","2008","179992405832.321",""
"Ukraine","2007","142719009900.99",""
"Ukraine","2006","107753069306.931",""
"Ukraine","2005","86142018069.3504",""
"Ukraine","2004","64883060725.7003",""
"Ukraine","2003","50132953288.203",""
"Ukraine","2002","42392896031.2394",""
"Ukraine","2001","38009344576.6088",""
"Ukraine","2000","31261527363.144",""
"Ukraine","1999","31580639053.2013",""
"Ukraine","1998","41883241479.9014",""
"Ukraine","1997","50150399813.1328",""
"Ukraine","1996","44558077827.135",""
"Ukraine","1995","48213868185.1625",""
"Ukraine","1994","52549555009.5044",""
"Ukraine","1993","65648559194.6496",""
"Ukraine","1992","73942294099.2892",""
"Ukraine","1991","77464043753.2963",""
"Ukraine","1990","81456431291.9234",""
"Ukraine","1989","82707004265.9254",""
"Ukraine","1988","74703517902.6642",""
"Ukraine","1987","64087694038.2333",""
"United Arab Emirates","2011","360245074960.167",""
"United Arab Emirates","2010","297648476848.078",""
"United Arab Emirates","2009","270334929437.512",""
"United Arab Emirates","2008","314844665222.197",""
"United Arab Emirates","2007","258150041410.76",""
"United Arab Emirates","2006","222105928740.596",""
"United Arab Emirates","2005","180617023539.137",""
"United Arab Emirates","2004","147824374542.517",""
"United Arab Emirates","2003","124346361618.639",""
"United Arab Emirates","2002","109816204634.494",""
"United Arab Emirates","2001","103311643522.893",""
"United Arab Emirates","2000","104337375342.526",""
"United Arab Emirates","1999","84445475523.1267",""
"United Arab Emirates","1998","75674338444.8071",""
"United Arab Emirates","1997","78839008362.6404",""
"United Arab Emirates","1996","73571233919.7352",""
"United Arab Emirates","1995","65743666507.5478",""
"United Arab Emirates","1994","59305093918.2155",""
"United Arab Emirates","1993","55625170195.5344",""
"United Arab Emirates","1992","54239171831.4067",""
"United Arab Emirates","1991","51552165568.8761",""
"United Arab Emirates","1990","50701443695.6114",""
"United Arab Emirates","1989","41464995870.8318",""
"United Arab Emirates","1988","36275674165.5187",""
"United Arab Emirates","1987","36384908706.4022",""
"United Arab Emirates","1986","33943612059.5248",""
"United Arab Emirates","1985","40603650189.3515",""
"United Arab Emirates","1984","41807954192.4585",""
"United Arab Emirates","1983","42803323300.6588",""
"United Arab Emirates","1982","46622718556.837",""
"United Arab Emirates","1981","49333424083.8485",""
"United Arab Emirates","1980","43598747466.6017",""
"United Arab Emirates","1979","31225462774.4732",""
"United Arab Emirates","1978","23775831263.3068",""
"United Arab Emirates","1977","24871774865.6258",""
"United Arab Emirates","1976","19213022856.0617",""
"United Arab Emirates","1975","14720672892.0843",""
"United Kingdom","2011","2431588709677.42",""
"United Kingdom","2010","2251898461538.46",""
"United Kingdom","2009","2171386109462.41",""
"United Kingdom","2008","2635955188375.74",""
"United Kingdom","2007","2812874670849.91",""
"United Kingdom","2006","2444579171166.93",""
"United Kingdom","2005","2280539201960.73",""
"United Kingdom","2004","2201417115236.74",""
"United Kingdom","2003","1860311836734.69",""
"United Kingdom","2002","1611762589928.06",""
"United Kingdom","2001","1470598819634.37",""
"United Kingdom","2000","1477200786805.87",""
"United Kingdom","1999","1502784339103.7",""
"United Kingdom","1998","1456031798608.81",""
"United Kingdom","1997","1358894891944.99",""
"United Kingdom","1996","1219541341653.67",""
"United Kingdom","1995","1157118510336.12",""
"United Kingdom","1994","1060586164677.07",""
"United Kingdom","1993","981097780443.911",""
"United Kingdom","1992","1091751491751.49",""
"United Kingdom","1991","1055844797178.13",""
"United Kingdom","1990","1012576349431.82",""
"United Kingdom","1989","859414267015.707",""
"United Kingdom","1988","851138384916.4",""
"United Kingdom","1987","700547475077.627",""
"United Kingdom","1986","570432424508.942",""
"United Kingdom","1985","464268480492.813",""
"United Kingdom","1984","438830806065.443",""
"United Kingdom","1983","465676822798.242",""
"United Kingdom","1982","490957372466.806",""
"United Kingdom","1981","515030144694.534",""
"United Kingdom","1980","541910295142.924",""
"United Kingdom","1979","422476906755.022",""
"United Kingdom","1978","325122723735.856",""
"United Kingdom","1977","256549448457.881",""
"United Kingdom","1976","227154794942.501",""
"United Kingdom","1975","236425105833.395",""
"United Kingdom","1974","197728221109.711",""
"United Kingdom","1973","183042760577.565",""
"United Kingdom","1972","162199828773.059",""
"United Kingdom","1971","141173077753.817",""
"United Kingdom","1970","124795414233.403",""
"United Kingdom","1969","112676874821.987",""
"United Kingdom","1968","104702736248.084",""
"United Kingdom","1967","111185383409.521",""
"United Kingdom","1966","107090721447.057",""
"United Kingdom","1965","100595782309.165",""
"United Kingdom","1964","93387598813.9269",""
"United Kingdom","1963","85443766670.4279",""
"United Kingdom","1962","80601939635.2483",""
"United Kingdom","1961","76694360635.9159",""
"United Kingdom","1960","72328047042.1588",""
"United States","2011","15094000000000",""
"United States","2010","14447100000000",""
"United States","2009","13863600000000",""
"United States","2008","14219300000000",""
"United States","2007","13961800000000",""
"United States","2006","13314500000000",""
"United States","2005","12564300000000",""
"United States","2004","11797800000000",""
"United States","2003","11089300000000",""
"United States","2002","10590200000000",""
"United States","2001","10233900000000",""
"United States","2000","9898800000000",""
"United States","1999","9301000000000",""
"United States","1998","8741000000000",""
"United States","1997","8256500000000",""
"United States","1996","7751100000000",""
