Country or Area,Male_Population,Female_Population,Year,GDP,Inflation,Unemployment_Rate
Jamaica,1283547,1322648,2001,9104515930,7.418256749,15
Jamaica,1288532,1328396,2002,9676893929,10.80359845,14.2
Jamaica,1294572,1333995,2003,9398942821,10.28429422,11.8
Jamaica,1301389,1304561,2004,10134991342,12.71595227,12.2
Jamaica,1323395,1359074,2005,11297468354,13.94479637,11.225
Jamaica,,,2006,12292609351,10.60625801,10.325
Jamaica,,,2007,13242467719,12.57607728,9.85
Jamaica,,,2008,13420707733,12.86121928,10.575
Jamaica,,,2009,12440944882,10.89097793,
Jamaica,,,2010,13872093023,8.517288178,
Jamaica,,,2011,15069767442,7.239581997,
Japan,,,1960,44307342950,,
Japan,,,1961,53508617739,7.785717616,
Japan,,,1962,60723018684,4.19957757,
Japan,,,1963,69498131797,5.510469059,
Japan,,,1964,81749006382,5.328705884,
Japan,,,1965,90950278258,5.136857285,
Japan,,,1966,1.06E+11,4.970869147,
Japan,,,1967,1.24E+11,5.495390076,
Japan,,,1968,1.47E+11,4.918863182,
Japan,,,1969,1.72E+11,4.433398705,
Japan,,,1970,2.09E+11,22.66433345,
Japan,,,1971,2.36E+11,5.091351938,
Japan,,,1972,3.13E+11,5.60442162,
Japan,,,1973,4.25E+11,12.70539616,
Japan,,,1974,4.72E+11,20.81005042,
Japan,,,1975,5.13E+11,7.177440853,
Japan,,,1976,5.76E+11,8.007886486,
Japan,,,1977,7.09E+11,6.74910663,
Japan,,,1978,9.97E+11,4.60375829,
Japan,,,1979,1.04E+12,2.75163103,
Japan,,,1980,1.09E+12,5.437983897,
Japan,,,1981,1.20E+12,3.196478892,
Japan,,,1982,1.12E+12,1.557394309,
Japan,,,1983,1.22E+12,0.914283045,
Japan,,,1984,1.29E+12,1.743512926,
Japan,59497316,61443883,1985,1.38E+12,1.005240969,2.6
Japan,59705000,61777000,1986,2.05E+12,1.776739137,2.8
Japan,59978000,62091000,1987,2.49E+12,-0.106483002,2.8
Japan,60224000,62354000,1988,3.02E+12,0.332358777,2.5
Japan,60454000,62615000,1989,3.02E+12,2.226585781,2.3
Japan,60696724,62879158,1990,3.10E+12,2.264596899,2.1
Japan,60869000,63095000,1991,3.54E+12,2.605734723,2.1
Japan,61090000,63335000,1992,3.85E+12,1.58817394,2.2
Japan,61267000,63562000,1993,4.41E+12,0.437403851,2.5
Japan,61406000,63773000,1994,4.85E+12,0.115040531,2.89167
Japan,61574398,63945779,1995,5.33E+12,-0.725314449,3.15
Japan,61115000,63594000,1996,4.71E+12,-0.556898711,3.35
Japan,61210000,63753000,1997,4.32E+12,0.595059003,3.4
Japan,61311000,63941000,1998,3.91E+12,-0.054467497,4.11
Japan,61358000,64074000,1999,4.43E+12,-1.273699764,4.68
Japan,62110764,64856239,2000,4.73E+12,-1.247598098,4.72
Japan,62178000,64971000,2001,4.16E+12,-1.197867544,5.03
Japan,62278000,65167000,2002,3.98E+12,-1.550272998,5.375
Japan,62370000,65348000,2003,4.30E+12,-1.714756036,5.25833
Japan,62355000,65406000,2004,4.66E+12,-1.352465845,4.71667
Japan,62485903,65410837,2005,4.57E+12,-1.251151873,4.425
Japan,,,2006,4.36E+12,-1.121432188,4.14167
Japan,,,2007,4.36E+12,-0.93074037,3.9
Japan,,,2008,4.85E+12,-1.2652014,3.98083
Japan,,,2009,5.04E+12,-0.500283402,5.04177
Japan,,,2010,5.49E+12,-2.08543109,
Japan,,,2011,5.87E+12,-2.120228072,
Jordan,,,1965,599759760.1,,
Jordan,,,1966,657999736.8,,
Jordan,,,1967,631679747.3,,
Jordan,,,1968,561119775.6,,
Jordan,,,1969,698879720.5,,
Jordan,,,1970,639519744.2,,
Jordan,,,1971,678159728.7,,
Jordan,,,1972,788479684.6,,
Jordan,,,1973,943783839.7,,
Jordan,,,1974,1197483949,,
Jordan,,,1975,1363073498,,
Jordan,,,1976,1648879611,1.021394907,
Jordan,,,1977,2054259917,16.01353024,
Jordan,,,1978,2549856851,-4.785978591,
Jordan,,,1979,3266374325,15.36118767,
Jordan,,,1980,3961735336,1.095898472,
Jordan,,,1981,4446589778,18.88859979,
Jordan,,,1982,4825925127,7.814121657,
Jordan,,,1983,5036644918,5.403094807,
Jordan,,,1984,5153655079,-0.267351045,
Jordan,1414131,1292292,1985,5119290466,-1.448128111,
Jordan,,,1986,6182314853,0.078634534,
Jordan,,,1987,6525458032,-0.7927785,
Jordan,,,1988,6049822064,4.461215201,
Jordan,,,1989,4128435577,21.03845788,
Jordan,1695507,1558497,1990,4020267827,11.4020474,
Jordan,,,1991,4193336134,5.084084115,
Jordan,,,1992,5310833151,6.564347968,
Jordan,,,1993,5605775322,2.815880345,
Jordan,2160725,1978733,1994,6237267189,6.877008868,
Jordan,2250003,2054049,1995,6727454311,1.878531033,
Jordan,,,1996,6928490841,2.062803616,
Jordan,,,1997,7248048123,1.262827528,
Jordan,2445600,2232275,1998,7914118277,5.996661676,
Jordan,2524000,2303850,1999,8151541084,-0.378187167,
Jordan,2598800,2318855,2000,8463892909,-0.395944717,
Jordan,2672817,2437682,2001,8980439920,0.794585455,
Jordan,2748675,2506825,2002,9584232160,0.886337516,
Jordan,2826658,2577843,2003,10197756160,2.134148045,
Jordan,2626287,2477352,2004,11411390547,3.075828985,
Jordan,2854350,2689716,2005,12588665468,2.0304576,
Jordan,,,2006,15056937190,10.63676569,
Jordan,,,2007,17110610000,5.050727922,
Jordan,,,2008,21971835256,19.86802656,
Jordan,,,2009,23820013059,2.819360471,
Jordan,,,2010,26425379367,8.436039993,
Jordan,,,2011,28840197019,6.385522655,
Kazakhstan,8086627,8525697,1990,26932728899,,
Kazakhstan,8159900,8646500,1991,24881135586,96.35649613,
Kazakhstan,8211040,8691660,1992,24906939560,1472.216356,
Kazakhstan,8210471,8681585,1993,23409027476,1243.461656,
Kazakhstan,,,1994,21250839258,1546.726816,7.5
Kazakhstan,8036278,8224709,1995,20374307047,160.8886735,11
Kazakhstan,7738053,8182844,1996,21035357833,38.89963115,13
Kazakhstan,7393786,7940619,1997,22165932063,16.13572998,13
Kazakhstan,7263077,7809906,1998,22135245413,5.662844724,13.1
Kazakhstan,7201785,7738135,1999,16870817135,13.28014062,13.5
Kazakhstan,7168613,7782434,2000,18291990619,17.42640268,12.8
Kazakhstan,7156582,7701753,2001,22152689130,10.15643264,10.4
Kazakhstan,7156816,7702132,2002,24636598581,5.803224096,9.3
Kazakhstan,7179583,7729435,2003,30833692831,11.73852465,8.8
Kazakhstan,7227960,7785025,2004,43151647003,16.131627,8.4
Kazakhstan,7273654,7936955,2005,57123671734,17.87482725,8.1
Kazakhstan,,,2006,81003864916,21.55170891,7.8
Kazakhstan,,,2007,1.05E+11,15.5270973,7.3
Kazakhstan,,,2008,1.33E+11,20.93653821,6.6
Kazakhstan,,,2009,1.15E+11,4.691085073,
Kazakhstan,,,2010,1.48E+11,19.5422854,
Kazakhstan,,,2011,1.86E+11,16.41199222,
Kenya,,,1960,791265462.1,,
Kenya,,,1961,792959474.9,8.662176591,
Kenya,,,1962,868111409.7,0.018308933,
Kenya,,,1963,926589364.4,-1.877316109,
Kenya,,,1964,998759340.7,2.690729043,
Kenya,,,1965,997919320.8,-2.051973512,
Kenya,,,1966,1164519674,1.713788841,
Kenya,,,1967,1232559507,2.400809116,
Kenya,,,1968,1353295459,1.678840855,
Kenya,,,1969,1458379417,-0.179866678,
Kenya,,,1970,1603447359,15.3156611,
Kenya,,,1971,1778391289,-9.219157923,
Kenya,,,1972,2107279157,1.205245847,
Kenya,,,1973,2502143759,10.20384149,
Kenya,,,1974,2969958812,16.04927222,
Kenya,,,1975,3259346415,11.83510861,
Kenya,,,1976,3474544468,18.90617186,
Kenya,,,1977,4494379307,16.89982063,
Kenya,,,1978,5303737169,3.080995534,
Kenya,,,1979,6234390279,5.638644083,
Kenya,,,1980,7265312883,9.550720035,
Kenya,,,1981,6854490191,10.85307726,
Kenya,,,1982,6431594078,11.59255375,
Kenya,,,1983,5979205950,11.83803749,
Kenya,,,1984,6191426332,10.19071997,
Kenya,9800530,9873152,1985,6135040561,8.305782702,
Kenya,,,1986,7239145307,8.71172358,
Kenya,,,1987,7970816494,5.401952088,
Kenya,,,1988,8355380879,6.455624292,
Kenya,10628368,10815268,1989,8271729986,9.769009358,
Kenya,11679603,11767759,1990,8590574252,10.63719874,
Kenya,,,1991,8152105054,12.53196189,
Kenya,,,1992,8220718083,18.8972341,
Kenya,12900000,13100000,1993,5751786610,25.6984836,
Kenya,,,1994,7148143144,17.01641478,
Kenya,13631506,13748386,1995,9046331923,11.22107085,
Kenya,,,1996,12045836992,41.98877391,
Kenya,14425000,14520000,1997,13115729422,11.43521633,
Kenya,14772000,14858000,1998,14093228425,6.931402668,
Kenya,14205589,15110815,1999,12896050252,4.19393905,
Kenya,14846350,15701029,2000,12691278914,6.079848487,
Kenya,15341600,15779077,2001,12986519857,1.573120298,
Kenya,15850411,16267576,2002,13149263399,0.933205558,
Kenya,16372798,16768819,2003,14903634448,6.197313239,
Kenya,16908648,17282734,2004,16096109637,7.126841553,
Kenya,17739516,17859436,2005,18737922545,4.899649723,
Kenya,,,2006,22504084548,7.786740571,
Kenya,,,2007,27236739896,5.614812444,
Kenya,,,2008,30519165009,13.41069588,
Kenya,,,2009,30580367979,9.157510135,
Kenya,,,2010,32198151217,2.178339046,
Kenya,,,2011,33620684016,12,
Kiribati,,,1970,14295279.54,,
Kiribati,,,1971,15278632.48,7.113416826,
Kiribati,,,1972,18936526.95,5.227674167,
Kiribati,,,1973,31710657.73,16.25529973,
Kiribati,,,1974,85637174.37,12.98964139,
Kiribati,,,1975,55081816.99,9.460989874,
Kiribati,,,1976,41109627.28,9.172142381,
Kiribati,,,1977,38748059.44,8.896361842,
Kiribati,,,1978,45210026.32,11.85599699,
Kiribati,,,1979,42620165.44,9.174432375,
Kiribati,,,1980,27935549.99,15.81809218,
Kiribati,,,1981,29307055.85,7.691648197,
Kiribati,,,1982,29659194.64,7.370385604,
Kiribati,,,1983,29432432.43,2.517018608,
Kiribati,,,1984,28646774.9,1.15367237,
Kiribati,31660,32223,1985,21294783.16,-2.072464428,
Kiribati,,,1986,20572860.96,-0.612403451,
Kiribati,,,1987,23924520.38,14.52908705,
Kiribati,,,1988,30842253.3,-2.295792393,
Kiribati,,,1989,29558753.76,3.555872928,
Kiribati,35770,36565,1990,28413863.09,-4.653058212,
Kiribati,,,1991,47797290.48,76.17957387,
Kiribati,,,1992,49724297.12,6.932435687,
Kiribati,,,1993,48613513.78,2.894089447,
Kiribati,,,1994,56200396.15,2.466889764,
Kiribati,38478,39180,1995,57610362.17,2.363328998,
Kiribati,,,1996,67866700.01,5.247732398,
Kiribati,,,1997,69151989.76,1.858192077,
Kiribati,,,1998,67096993.69,3.292397314,
Kiribati,,,1999,70595807.35,1.042881021,
Kiribati,41646,42848,2000,68239320.7,0.29991324,
Kiribati,,,2001,63810762.05,8.143542034,
Kiribati,,,2002,74173806.51,4.209337207,
Kiribati,,,2003,93517283.95,1.068295148,
Kiribati,,,2004,102405530.2,-4.299280964,
Kiribati,,,2005,108938510.7,2.138011974,
Kiribati,,,2006,109671822.2,0.1925513,
Kiribati,,,2007,127854317.3,4.484372002,
Kiribati,,,2008,132506609.3,4.536134004,
Kiribati,,,2009,128004027.8,4.578687759,
Kiribati,,,2010,151175994,-1.37524558,
Kiribati,,,2011,177960936.9,2.848722986,
Kuwait,,,1962,1828179057,,
Kuwait,,,1963,1900970259,0.26707419,
Kuwait,,,1964,2071749620,0.269197834,
Kuwait,,,1965,2097199075,0.715121463,
Kuwait,,,1966,2391198945,1.516379921,
Kuwait,,,1967,2441598923,-0.266469483,
Kuwait,,,1968,2662798826,-0.270515317,
Kuwait,,,1969,2769198779,1.226817067,
Kuwait,,,1970,2873638822,0.57155419,
Kuwait,,,1971,3880392338,25.04618377,
Kuwait,,,1972,4450537866,1.482396109,
Kuwait,,,1973,5408804503,15.10719044,
Kuwait,,,1974,13006948809,162.8087777,
Kuwait,,,1975,12022811524,-0.597399339,
Kuwait,,,1976,13132252303,0.931851269,
Kuwait,,,1977,14137407257,5.620030548,
Kuwait,,,1978,15503557923,-1.957692247,
Kuwait,,,1979,24749064363,40.80499521,
Kuwait,,,1980,28638869294,42.56670491,
Kuwait,,,1981,25058021180,11.45340711,
Kuwait,,,1982,21577153433,1.416853301,
Kuwait,,,1983,20871081552,-11.31055267,
Kuwait,,,1984,21700083143,0.349309725,
Kuwait,965297,743138,1985,21445970693,4.859514905,
Kuwait,1034140,767405,1986,17903989900,-25.6995384,
Kuwait,1085131,799488,1987,22368703293,10.78616908,
Kuwait,1137258,831704,1988,20690321183,2.965963058,
Kuwait,1190523,864055,1989,24313856915,-1.723677396,
Kuwait,1244924,925301,1990,18427778571,,
Kuwait,,,1991,11009955543,,
Kuwait,801802,620397,1992,19858555905,,
Kuwait,823010,637843,1993,23941392355,-7.386421429,
Kuwait,994055,626031,1994,24848484745,-5.870474965,
Kuwait,913402,687630,1995,27191687674,4.851797794,
Kuwait,1142683,751679,1996,31492937201,15.51126254,
Kuwait,1195171,784518,1997,30350433060,-4.71944428,
Kuwait,1226774,800329,1998,25946185994,-17.14802551,
Kuwait,1278822,828373,1999,30120888964,18.07267111,
Kuwait,1287369,873505,2000,37718011469,20.5264697,
Kuwait,1305391,877218,2001,34890773740,-8.180194489,
Kuwait,1355300,906656,2002,38138801497,5.153043496,
Kuwait,1392820,932620,2003,47875837662,4.924563453,
Kuwait,1432051,958540,2004,59440511982,11.41546424,
Kuwait,1628550,1071450,2005,80797945205,21.77785238,
Kuwait,,,2006,1.02E+11,18.73567577,
Kuwait,,,2007,1.15E+11,5.924423111,
Kuwait,,,2008,1.47E+11,15.84701933,
Kuwait,,,2009,1.06E+11,-18.89742219,
Kuwait,,,2010,1.24E+11,13.06171603,
Kuwait,,,2011,1.77E+11,26.41487664,
Lao PDR,,,1984,1757142806,,
Lao PDR,1757115,1760181,1985,2366666615,64.81468776,
Lao PDR,,,1986,1776842041,51.11545871,
Lao PDR,,,1987,1087273076,14.42771673,
Lao PDR,,,1988,598961279.4,25.84914867,
Lao PDR,,,1989,714046803.2,55.26652112,
Lao PDR,2094000,2035925,1990,865559856.2,37.90738076,
Lao PDR,,,1991,1028087947,12.97176039,
Lao PDR,,,1992,1127806918,5.993841483,
Lao PDR,,,1993,1327748655,11.18257934,
Lao PDR,,,1994,1543606382,7.700595512,
Lao PDR,2260986,2346363,1995,1763536299,19.68536442,
Lao PDR,,,1996,1873671511,13.72521225,
Lao PDR,2521009,2566313,1997,1747011884,19.35281673,
Lao PDR,,,1998,1280177847,84.5044589,
Lao PDR,2516100,2575000,1999,1454430642,127.9739664,
Lao PDR,2579000,2610852,2000,1731198022,24.79777661,
Lao PDR,2657000,2720000,2001,1768619058,8.868073803,
Lao PDR,2731000,2795000,2002,1758176653,6.318459331,
Lao PDR,2807000,2872000,2003,2023324407,13.45009562,
Lao PDR,2884000,2952000,2004,2366398120,10.69042854,
Lao PDR,2820363,2843547,2005,2735550177,8.640322479,
Lao PDR,,,2006,3452895836,10.80510123,
Lao PDR,,,2007,4222945530,7.438286006,
Lao PDR,,,2008,5443930125,8.863450638,
Lao PDR,,,2009,5832882922,-2.932073533,
Lao PDR,,,2010,7181441152,10.01845717,
Lao PDR,,,2011,8297664741,4.351403216,
Latvia,1217131,1409452,1987,5715853653,-0.849183662,
Latvia,1231565,1421869,1988,6827011059,0.118300022,
Latvia,1238806,1427512,1989,7690315589,3.858099837,
Latvia,1238494,1424658,1990,7447002857,24.1360734,
Latvia,1232533,1418048,1991,6756418264,162.617632,
Latvia,1213672,1400666,1992,4848056772,932.5224245,2.3
Latvia,1187118,1376172,1993,4467987271,53.69377751,5.8
Latvia,1164911,1355831,1994,5060854731,36.24605216,6.5
Latvia,1146559,1340716,1995,5235719779,27.52549612,6.6
Latvia,1132799,1324423,1996,5585292783,14.86946971,7.2
Latvia,1121142,1311709,1997,6133234180,6.965504598,7.4
Latvia,1110461,1299558,1998,6616957681,4.602638404,7.6
Latvia,1101163,1289319,1999,7288524473,4.373229025,9.7
Latvia,1094964,1284498,2000,7833068425,4.185928079,8.4
Latvia,1084484,1270527,2001,8313047744,1.695363015,7.8
Latvia,1076587,1262037,2002,9314784080,3.608673669,9.87881
Latvia,1070697,1254645,2003,11186452601,3.565502334,9.13144
Latvia,1065627,1247192,2004,13761569545,7.00858657,9.42252
Latvia,1059978,1241815,2005,16041840426,10.17353042,8.37869
Latvia,,,2006,19935046397,9.877521823,6.98928
Latvia,,,2007,28765687042,20.29544717,6.15039
Latvia,,,2008,33669367720,14.38327941,7.73655
Latvia,,,2009,25875781250,-1.497111789,
Latvia,,,2010,24009680460,-2.315719341,
Latvia,,,2011,28252498853,5.422701955,
Lebanon,,,1988,3313539979,,
Lebanon,,,1989,2717998713,72.99645551,
Lebanon,1449093,1525230,1990,2838485398,15.50184839,
Lebanon,,,1991,4451497337,51.53849343,
Lebanon,,,1992,5545921821,119.9892876,
Lebanon,,,1993,7535259914,29.10212878,
Lebanon,,,1994,9599127189,13.80036621,
Lebanon,1718792,1771951,1995,11718795352,10.589574,
Lebanon,,,1996,13690217121,7.688769575,
Lebanon,,,1997,15751867489,15.36162196,
Lebanon,,,1998,17247179483,4.091298765,
Lebanon,,,1999,17391056437,0.739417992,
Lebanon,1848075,1924208,2000,17260364842,-2.090103726,
Lebanon,,,2001,17649751244,-1.632998318,
Lebanon,,,2002,19152238806,4.971198728,
Lebanon,,,2003,20082918740,1.571125484,
Lebanon,,,2004,21789054726,0.945913018,
Lebanon,1964805,2045935,2005,21860696517,-0.664557277,
Lebanon,,,2006,22438474295,2.030216582,
Lebanon,,,2007,25056716418,3.876887035,
Lebanon,,,2008,30079601990,9.859347698,
Lebanon,,,2009,34924709784,7.011630749,
Lebanon,,,2010,39006223284,4.380006332,
Lebanon,,,2011,42185230768,5.000000713,
Lesotho,,,1960,34594031.67,,
Lesotho,,,1961,35714486.14,1.348907779,
Lesotho,,,1962,41876985.71,1.667446586,
Lesotho,,,1963,47059087.62,1.590654386,
Lesotho,,,1964,51961075.91,2.000486698,
Lesotho,,,1965,54901961.81,3.432339604,
Lesotho,,,1966,56722690.14,3.73699936,
Lesotho,,,1967,59285715.39,-5.764514154,
Lesotho,,,1968,61470589.38,4.067379536,
Lesotho,,,1969,65994398.99,5.723202557,
Lesotho,,,1970,68767508.29,1.981818881,
Lesotho,,,1971,76503499.31,5.985499112,
Lesotho,,,1972,80884265.93,13.9421205,
Lesotho,,,1973,121181555.2,6.965021363,
Lesotho,,,1974,150957285.7,9.820341562,
Lesotho,,,1975,149459457.5,24.7621714,
Lesotho,,,1976,147586206.1,4.542949526,
Lesotho,,,1977,193218389.8,7.478894311,
Lesotho,,,1978,266436780.2,16.54644105,
Lesotho,,,1979,290142515.2,2.428386021,
Lesotho,,,1980,431450586.4,41.45950313,
Lesotho,,,1981,433940764.1,12.57711545,
Lesotho,,,1982,401841633.3,11.68511532,
Lesotho,,,1983,418043101.9,10.23310721,
Lesotho,,,1984,365491541.2,4.855848535,
Lesotho,729590,791054,1985,289905775.4,14.163942,
Lesotho,648021,817064,1986,323194722.2,13.65090534,
Lesotho,778998,839000,1987,364214815.7,8.138793229,
Lesotho,,,1988,423590347.5,19.3077993,
Lesotho,,,1989,448661739.4,14.44399676,
Lesotho,742876,858320,1990,540781148.2,11.64925488,
Lesotho,,,1991,599015735,15.50240102,
Lesotho,,,1992,708187243.7,13.74663985,
Lesotho,,,1993,705874860.4,10.56977619,
Lesotho,,,1994,738211154.7,7.537956242,
Lesotho,803405,918779,1995,814280442.5,10.69755063,
Lesotho,964346,995723,1996,796081272.5,10.70582658,
Lesotho,991216,1020399,1997,837654100.2,9.03735451,
Lesotho,1013911,1041504,1998,800117786.2,8.62670011,
Lesotho,1036504,1063142,1999,783167363.7,7.763380731,
Lesotho,1059014,1004276,2000,745832990.1,2.39152669,
Lesotho,1065484,1092053,2001,686484199.5,9.612430789,
Lesotho,,,2002,638601203.3,12.69580763,
Lesotho,,,2003,947163200.8,2.010881155,
Lesotho,,,2004,1234197704,8.813248475,
Lesotho,929986,1050845,2005,1368405301,6.277161413,
Lesotho,,,2006,1428931225,6.600208705,
Lesotho,,,2007,1597463724,11.057954,
Lesotho,,,2008,1626044500,13.24571843,
Lesotho,,,2009,1711350115,4.948643544,
Lesotho,,,2010,2179350967,4.18384826,
Lesotho,,,2011,2426200017,4.368470478,
Liberia,,,1960,190495648,,
Liberia,,,1961,183920944,-5.751029782,
Liberia,,,1962,191861808,2.933498029,
Liberia,,,1963,200229616,2.040504839,
Liberia,,,1964,218929096,3.9819095,
Liberia,,,1965,229260776,-0.071192735,
Liberia,,,1966,244459452,-0.996474,
Liberia,,,1967,261024284,0.028404357,
Liberia,,,1968,276820652,1.224420278,
Liberia,,,1969,306961824,3.355322702,
Liberia,,,1970,323099728,-1.318072743,
Liberia,,,1971,341543056,0.765850819,
Liberia,,,1972,368098032,3.490002075,
Liberia,,,1973,386968288,7.552786178,
Liberia,,,1974,486955024,20.12853462,
Liberia,,,1975,577549312,22.86595531,
Liberia,,,1976,596675728,-1.898269181,
Liberia,,,1977,673010608,11.0302165,
Liberia,,,1978,717240448,1.675043355,
Liberia,,,1979,814067872,9.91158138,
Liberia,,,1980,854711504,9.479527508,
Liberia,,,1981,846514496,1.203424704,
Liberia,,,1982,863933152,4.602611529,
Liberia,,,1983,823374944,-2.851845581,
Liberia,,,1984,848478336,5.267152784,
Liberia,1083417,1087705,1985,851296080,1.1854139,
Liberia,,,1986,840964416,0.472896179,
Liberia,,,1987,972800000,16.84704778,
Liberia,,,1988,1038300000,8.957951417,
Liberia,,,1989,786300000,3.270096759,
Liberia,1067195,1069523,1990,384400000,-0.167337599,
Liberia,,,1991,348000000,5.544646681,
Liberia,,,1992,223500000,-1.063218391,
Liberia,,,1993,160400000,7.076101469,
Liberia,,,1994,132200000,5.344360941,
Liberia,1070402,1073040,1995,134800000,6.510688445,
Liberia,,,1996,159400000,5.465554575,
Liberia,,,1997,295900000,-10.00882403,
Liberia,,,1998,359600001.7,3789.209453,
Liberia,,,1999,441800017.8,0.917739561,
Liberia,1533377,1537702,2000,529064646.7,-6.891737584,
Liberia,,,2001,515000000,-5.418877716,
Liberia,,,2002,536000000,0.303519393,
Liberia,,,2003,409000000,9.235101662,
Liberia,,,2004,467000000,11.26510944,
Liberia,1719850,1721946,2005,542000000,10.23723852,
Liberia,,,2006,604000000,3.143161513,
Liberia,,,2007,739000000,11.70043115,
Liberia,,,2008,850700000,7.436566201,
Liberia,,,2009,879300000,-1.233808958,
Liberia,,,2010,987900000,6.392740093,
Liberia,,,2011,1161000000,9.936404489,
Libya,2301665,2062103,1990,28904898118,,
Libya,,,1991,31992732972,,
Libya,,,1992,33887047909,,
Libya,,,1993,30660051911,,
Libya,,,1994,28610549763,,
Libya,2236943,2299118,1995,25541379187,,
Libya,2225584,2293783,1996,27884615385,,
Libya,2288420,2359100,1997,30700897875,,
Libya,2350628,2421802,1998,27251534530,,
Libya,2444706,2512957,1999,30484399896,,
Libya,2528980,2558785,2000,33896600871,18.41038517,
Libya,2682254,2617689,2001,28420321952,3.497117401,
Libya,2773333,2711093,2002,19842519685,48.47589494,
Libya,,,2003,24062500000,8.161258604,
Libya,,,2004,33384615385,34.97039359,
Libya,3069870,2848347,2005,44000000000,24.53717875,
Libya,,,2006,56484375000,14.93595063,
Libya,,,2007,71803278689,14.30360918,
Libya,,,2008,93167701863,25.37281917,
Libya,,,2009,62360446571,-32.81440624,
Liechtenstein,,,1970,90099360.77,,
Liechtenstein,,,1971,104889797.8,8.243709962,
Liechtenstein,,,1972,124940284.9,8.243710048,
Liechtenstein,,,1973,165928854,8.243710021,
Liechtenstein,,,1974,193980461.9,8.243710275,
Liechtenstein,,,1975,246389070.1,8.243709997,
Liechtenstein,,,1976,272489354.1,2.230428387,
Liechtenstein,,,1977,303493105.4,2.23042833,
Liechtenstein,,,1978,436912093.1,2.230428423,
Liechtenstein,,,1979,503173087.2,2.230428363,
Liechtenstein,,,1980,534699256.8,2.230428363,
Liechtenstein,,,1981,511647837.2,7.012714552,
Liechtenstein,,,1982,522096760.5,7.176862561,
Liechtenstein,,,1983,524023708.3,3.217655002,
Liechtenstein,,,1984,502620920.7,2.95143213,
Liechtenstein,,,1985,529073612.5,2.85520742,
Liechtenstein,13319,13919,1986,779357947,3.698224858,
Liechtenstein,13461,14096,1987,1052849231,2.519539495,
Liechtenstein,,,1988,1161757671,2.505307873,
Liechtenstein,,,1989,1119983791,3.143825305,
Liechtenstein,,,1990,1421508901,5.402445667,
Liechtenstein,,,1991,1484160640,5.870129885,
Liechtenstein,,,1992,1631176617,4.023552508,
Liechtenstein,,,1993,1673085623,3.301886826,
Liechtenstein,14841,15638,1994,1948128896,0.852359148,
Liechtenstein,15005,15781,1995,2428524750,1.795955366,
Liechtenstein,15142,15900,1996,2504013004,0.815418819,
Liechtenstein,15192,16040,1997,2298390584,0.514705865,
Liechtenstein,15418,16250,1998,2479698579,0.014630594,
Liechtenstein,15702,16519,1999,2664105901,0.819192501,
Liechtenstein,16420,16761,2000,2483890594,1.552524676,
Liechtenstein,16195,16909,2001,2491800559,0.985855127,
Liechtenstein,16514,17164,2002,2688617885,0.650820607,
Liechtenstein,16725,17297,2003,3070803431,0.632555522,
Liechtenstein,16974,17503,2004,3454374261,0.81016901,
Liechtenstein,,,2005,3658356378,1.163918521,
Liechtenstein,,,2006,3988775844,1.054650052,
Liechtenstein,,,2007,4602346923,6.905638898,
Liechtenstein,,,2008,4929414915,-5.064789789,
Liechtenstein,,,2009,4826167676,-0.486010758,
Lithuania,1749225,1948617,1990,10506695074,,
Lithuania,1751869,1952265,1991,10287023246,228.3367818,0.3
Lithuania,1749384,1950731,1992,8562311027,942.3065299,3.5
Lithuania,1739689,1942924,1993,7424597884,306.1944738,3.5
Lithuania,1725290,1931854,1994,6958636950,61.63525355,4.5
Lithuania,1709387,1919776,1995,7904895791,54.20481526,7.3
Lithuania,1693703,1907910,1996,8426600000,19.02060278,7.1
Lithuania,1678748,1896390,1997,10128700000,11.84525442,5.9
Lithuania,1664608,1884724,1998,11254050000,3.234905746,6.4
Lithuania,1650931,1873307,1999,10971375000,-1.454135302,8.4
Lithuania,1637616,1863507,2000,11434200000,0.937286803,11.6025
Lithuania,1629148,1853588,2001,12159225000,-0.369949301,12.5425
Lithuania,1620891,1848179,2002,14163949142,0.182771198,11.3425
Lithuania,1612996,1841209,2003,18608709857,-0.777203922,11.3175
Lithuania,1603421,1832170,2004,22551543054,2.537253224,11.375
Lithuania,1596764,1828313,2005,25962254181,6.614582372,5.73
Lithuania,,,2006,30088510798,6.536047118,5.625
Lithuania,,,2007,39103973051,8.499779424,3.46667
Lithuania,,,2008,47252926429,9.772840809,5.8
Lithuania,,,2009,36846183172,-3.705780372,13.725
Lithuania,,,2010,36306384146,2.029189149,
Lithuania,,,2011,42725404055,5.815705467,
Luxembourg,,,1960,703925705.9,,
Luxembourg,,,1961,704145671.4,-3.65861057,
Luxembourg,,,1962,741509480.8,3.894667676,
Luxembourg,,,1963,791140595.8,3.14595299,
Luxembourg,,,1964,903158753.9,5.834324167,
Luxembourg,,,1965,921600736.3,2.797435388,
Luxembourg,,,1966,968440149.5,3.93299824,
Luxembourg,,,1967,974721762.5,0.430967186,
Luxembourg,,,1968,1066447131,5.016652769,
Luxembourg,,,1969,1234878981,5.293013802,
Luxembourg,,,1970,1445415077,15.08573435,
Luxembourg,,,1971,1505903367,-0.814191081,
Luxembourg,,,1972,1885582452,5.788806976,
Luxembourg,,,1973,2587759475,12.20225047,
Luxembourg,,,1974,3156658531,16.98070724,
